0	657.797448	2	65.001082	32.500541	0.000000	43.853475	2
1	686.131549	5	157.431178	31.486236	0.000000	43.853475	2
2	734.749930	5	160.842015	32.168403	0.000000	43.853475	2
3	739.110500	6	176.858414	29.476402	0.000000	43.853475	2
4	791.958174	6	187.378887	31.229815	0.000000	48.219662	2
5	798.129337	6	191.681726	31.946954	0.000000	48.219662	2
6	843.747157	6	184.679866	30.779978	0.000000	48.219662	2
7	888.410095	6	178.346472	29.724412	0.000000	48.219662	2
8	910.283733	6	177.143381	29.523897	0.000000	48.219662	2
9	949.296960	6	185.530970	30.921828	0.000000	48.219662	2
10	968.754742	6	190.845139	31.807523	0.000000	48.219662	2
11	1009.098324	6	198.311816	33.051969	0.000000	48.219662	2
12	1048.681404	6	195.153361	32.525560	0.000000	48.219662	2
13	1090.247630	6	190.440303	31.740051	0.000000	48.219662	2
14	1127.142741	6	191.973508	31.995585	0.000000	48.219662	2
15	1179.963665	6	190.158862	31.693144	0.000000	48.219662	2
16	1191.054503	6	196.025418	32.670903	0.000000	48.219662	2
17	1237.467811	6	197.222892	32.870482	0.000000	48.219662	2
18	1273.939765	6	201.152592	33.525432	0.000000	48.219662	2
19	1320.132882	6	193.485224	32.247537	0.000000	48.219662	2
20	1320.255281	6	189.293519	31.548920	0.000000	48.219662	2
21	1412.852185	6	197.797094	32.966182	0.000000	48.219662	2
22	1427.359378	6	193.136255	32.189376	0.000000	48.219662	2
23	1495.441778	6	186.225648	31.037608	0.000000	48.219662	2
24	1524.179135	6	186.045156	31.007526	0.000000	48.219662	2
25	1528.798069	6	195.478849	32.579808	0.000000	48.219662	2
26	1587.098585	6	195.025600	32.504267	0.000000	48.219662	2
27	1593.660197	6	199.435266	33.239211	0.000000	48.219662	2
28	1682.497221	6	195.085567	32.514261	0.000000	48.219662	2
29	1711.306493	6	201.026088	33.504348	0.000000	48.219662	2
30	1751.251365	6	190.874257	31.812376	0.000000	48.219662	2
31	1772.392153	6	183.917597	30.652933	0.000000	48.219662	2
32	1843.451950	6	186.861759	31.143627	0.000000	48.219662	2
33	1879.167651	6	189.123085	31.520514	0.000000	48.219662	2
34	1960.558003	6	195.601611	32.600269	0.000000	48.219662	2
35	1973.034420	6	195.522643	32.587107	0.000000	48.219662	2
36	2011.935974	6	190.578904	31.763151	0.000000	48.219662	2
37	2024.500962	6	198.541476	33.090246	0.000000	48.219662	2
38	2049.277041	6	201.855149	33.642525	0.000000	48.219662	2
39	2079.943424	6	195.068497	32.511416	0.000000	48.219662	2
40	2120.045659	6	188.097327	31.349554	0.000000	48.219662	2
41	2131.300143	6	189.607453	31.601242	0.000000	48.219662	2
42	2198.517077	6	197.429880	32.904980	0.000000	48.219662	2
43	2229.297054	6	194.105214	32.350869	0.000000	48.467876	2
44	2248.312038	6	189.561919	31.593653	0.000000	48.467876	2
45	2270.760317	6	199.269813	33.211635	0.000000	48.467876	2
46	2295.928813	6	211.183977	35.197330	0.000000	48.467876	2
47	2395.945213	6	206.161383	34.360231	0.000000	50.067445	2
48	2409.293329	6	206.422927	34.403821	0.000000	50.067445	2
49	2469.488005	6	205.331684	34.221947	0.000000	50.067445	2
50	2495.161073	6	197.933842	32.988974	0.000000	50.067445	2
51	2536.822257	6	199.842631	33.307105	0.000000	50.067445	2
52	2557.439456	6	195.131192	32.521865	0.000000	50.067445	2
53	2595.209292	6	193.572244	32.262041	0.000000	50.067445	2
54	2622.850504	6	198.050863	33.008477	0.000000	50.067445	2
55	2680.404158	6	205.579487	34.263248	0.000000	53.534279	2
56	2729.240446	6	200.063058	33.343843	0.000000	53.534279	2
57	2730.767445	6	213.330560	35.555093	0.000000	53.534279	2
58	2795.478245	6	211.427746	35.237958	0.000000	53.534279	2
59	2798.941851	6	198.759869	33.126645	0.000000	53.534279	2
60	2897.849209	6	195.474835	32.579139	0.000000	53.534279	2
61	2920.872675	6	204.144133	34.024022	0.000000	53.534279	2
62	2948.884436	6	200.514190	33.419032	0.000000	53.534279	2
63	2975.613452	6	202.528426	33.754738	0.000000	53.534279	2
64	3022.683075	6	202.936785	33.822798	0.000000	53.534279	2
65	3026.980127	6	206.651795	34.441966	0.000000	53.534279	2
66	3108.210000	6	204.676855	34.112809	0.000000	53.534279	2
67	3120.416091	6	207.786164	34.631027	0.000000	53.534279	2
68	3183.220782	6	201.592430	33.598738	0.000000	53.534279	2
69	3189.277858	6	195.064201	32.510700	0.000000	53.534279	2
70	3253.896825	6	201.716741	33.619457	0.000000	53.534279	2
71	3262.921379	6	209.109468	34.851578	0.000000	53.534279	2
72	3313.104016	6	211.215371	35.202562	0.000000	53.534279	2
73	3329.890245	6	214.954031	35.825672	0.000000	53.534279	2
74	3373.797705	6	210.254061	35.042344	0.000000	53.534279	2
75	3379.596073	6	210.782039	35.130340	0.000000	53.534279	2
